,height,date,difficulty,gaslimit,rate,gasprice,confirmtime
5216,7128832,26113127,2.71758,41906,118.12,20,8
5217,7128832,26113127,2.71758,200000,109.53,7,8
5218,7128832,26113127,2.71758,150000,109.58,10,8
5219,7128832,26113127,2.71758,21000,111.11,30,8
5220,7128832,26113127,2.71758,21000,119.05,20,8
5221,7128832,26113127,2.71758,53000,115.44,20,8
5222,7128832,26113127,2.71758,70000,119.13,20,10
5223,7128832,26113127,2.71758,70000,119.13,20,10
5224,7128832,26113127,2.71758,70000,119.13,20,10
5225,7128832,26113127,2.71758,78300,109.47,7,10
5226,7128832,26113127,2.71758,21000,119.05,20,12
5227,7128832,26113127,2.71758,70000,119.13,20,12
5228,7128832,26113127,2.71758,21000,115.5,2,12
5229,7128832,26113127,2.71758,103000,113.29,13,12
5230,7128832,26113127,2.71758,210000,151.9,2,12
5231,7128832,26113127,2.71758,211396,114.02,5,12
5232,7128832,26113127,2.71758,104222,115.14,40,14
5233,7128832,26113127,2.71758,21000,119.05,8,14
5234,7128832,26113127,2.71758,120000,118.07,20,14
5235,7128832,26113127,2.71758,21000,115.79,2,16
5236,7128832,26113127,2.71758,350973,113.97,6,20
5237,7128832,26113127,2.71758,21000,111.11,30,20
5238,7128832,26113127,2.71758,21000,111.11,30,22
5239,7128832,26113127,2.71758,50000,95.24,5,22
5240,7128832,26113127,2.71758,21000,111.11,30,24
5241,7128833,26113156,2.71548,21000,79.37,6,2
5242,7128833,26113156,2.71548,120000,121.07,20,2
5243,7128833,26113156,2.71548,104290,105.25,7,2
5244,7128833,26113156,2.71548,21000,95.24,10,2
5245,7128833,26113156,2.71548,55375,111.78,4,2
5246,7128833,26113156,2.71548,60000,116.29,3,2
5247,7128833,26113156,2.71548,100000,112.09,13,2
5248,7128833,26113156,2.71548,254532,114.2,8.05,2
5249,7128833,26113156,2.71548,21000,111.11,30,4
5250,7128833,26113156,2.71548,750000,115.5,8,5
5251,7128833,26113156,2.71548,60000,115.84,1.5,9
5252,7128833,26113156,2.71548,100000,116.27,1.5,17
5253,7128833,26113156,2.71548,52903,115.33,1.5,19
5254,7128833,26113156,2.71548,25029,115.63,1.5,21
5255,7128833,26113156,2.71548,53000,115.84,1.5,23
5256,7128833,26113156,2.71548,6000000,116.09,1.8,28
5257,7128833,26113156,2.71548,90000,116.25,1.602,36
5258,7128834,26113204,2.71735,45000,116.96,57,2
5259,7128834,26113204,2.71735,90000,117.42,36.5,2
5260,7128834,26113204,2.71735,420000,114.85,35,2
5261,7128834,26113204,2.71735,55000,125.26,10,4
5262,7128834,26113204,2.71735,21000,119.05,20,4
5263,7128834,26113204,2.71735,21000,111.11,30,4
5264,7128834,26113204,2.71735,87932,117.53,14,4
5265,7128834,26113204,2.71735,70000,113.74,7,4
5266,7128834,26113204,2.71735,55000,108.3,10,6
5267,7128834,26113204,2.71735,70000,119.13,20,6
5268,7128834,26113204,2.71735,700328,116.62,7,6
5269,7128834,26113204,2.71735,21000,111.11,30,6
5270,7128834,26113204,2.71735,70000,118.93,20,6
5271,7128834,26113204,2.71735,60000,115.89,10,6
5272,7128834,26113204,2.71735,70000,119.13,20,6
5273,7128834,26113204,2.71735,60000,115.89,10,6
5274,7128834,26113204,2.71735,70000,118.93,20,6
5275,7128834,26113204,2.71735,60000,115.89,10,6
5276,7128835,26113207,2.71923,200000,116.79,60,0
5277,7128835,26113207,2.71923,21000,129.87,11,0
5278,7128835,26113207,2.71923,200000,115.79,60,0
5279,7128835,26113207,2.71923,60000,116.44,7,0
5280,7128835,26113207,2.71923,90000,118.07,36.5,0
5281,7128835,26113207,2.71923,60000,117.26,50,0
5282,7128835,26113207,2.71923,21000,116.26,2,7
5283,7128836,26113209,2.72111,52396,133.7,4,0
5284,7128836,26113209,2.72111,55000,108.48,10,0
5285,7128836,26113209,2.72111,1000000,84.48,4,0
5286,7128836,26113209,2.72111,60000,116.03,10,0
5287,7128836,26113209,2.72111,21000,95.24,10,0
5288,7128836,26113209,2.72111,21000,136.05,7,2
5289,7128836,26113209,2.72111,211396,114.02,5,2
5290,7128836,26113209,2.72111,60000,115.83,3,2
5291,7128836,26113209,2.72111,60000,116.79,3,2
5292,7128836,26113209,2.72111,21000,111.11,30,2
5293,7128836,26113209,2.72111,65000,127.36,8.1,2
5294,7128836,26113209,2.72111,250000,107.99,16,2
5295,7128836,26113209,2.72111,70000,119.13,20,4
5296,7128836,26113209,2.72111,80000,104.14,8,4
5297,7128836,26113209,2.72111,70000,118.93,20,4
5298,7128836,26113209,2.72111,70000,118.93,20,4
5299,7128836,26113209,2.72111,70000,118.93,20,4
5300,7128836,26113209,2.72111,21000,114.29,50,6
5301,7128836,26113209,2.72111,70000,118.93,20,6
5302,7128836,26113209,2.72111,21000,136.05,7,6
5303,7128836,26113209,2.72111,90000,114.94,29,6
5304,7128836,26113209,2.72111,60000,106.87,7,8
5305,7128836,26113209,2.72111,21000,129.87,11,8
5306,7128836,26113209,2.72111,21000,111.11,30,8
5307,7128836,26113209,2.72111,21000,119.05,8,8
5308,7128836,26113209,2.72111,21000,129.87,11,8
5309,7128836,26113209,2.72111,150000,121.85,10,8
5310,7128836,26113209,2.72111,25200,136.05,7,11
5311,7128836,26113209,2.72111,21000,111.11,30,11
5312,7128837,26113219,2.72166,50000,115.43,2,2
5313,7128837,26113219,2.72166,90000,115.64,1.602,2
5314,7128837,26113219,2.72166,7000000,114.57,6.75,10
5315,7128837,26113219,2.72166,52967,115.85,1.5,10
5316,7128837,26113219,2.72166,500000,111.04,1.5,40
5317,7128837,26113219,2.72166,5300000,115.63,1.8,85
5318,7128838,26113225,2.72354,150000,110.72,5.45,1
5319,7128838,26113225,2.72354,122424,100.08,4.5,1
5320,7128838,26113225,2.72354,233545,130.08,2,1
5321,7128838,26113225,2.72354,21000,111.11,30,1
5322,7128838,26113225,2.72354,200000,80.15,2.1,1
5323,7128838,26113225,2.72354,21000,111.11,30,1
5324,7128838,26113225,2.72354,65000,131.78,9,1
5325,7128838,26113225,2.72354,68863,117.96,20,1
5326,7128838,26113225,2.72354,21000,119.05,40,1
5327,7128838,26113225,2.72354,55000,108.11,10,3
5328,7128838,26113225,2.72354,21000,129.87,11,3
5329,7128838,26113225,2.72354,250000,113.76,16,5
5330,7128839,26113239,2.72409,21000,119.05,20,5
5331,7128839,26113239,2.72409,21000,105.82,9,5
5332,7128839,26113239,2.72409,21000,115.87,1.5,5
5333,7128839,26113239,2.72409,36721,116.71,7,5
5334,7128839,26113239,2.72409,120000,113.04,20,5
5335,7128839,26113239,2.72409,21000,136.05,7,7
5336,7128839,26113239,2.72409,90000,116.34,1.5,7
5337,7128839,26113239,2.72409,21000,119.05,16,7
5338,7128839,26113239,2.72409,70000,118.93,20,9
5339,7128839,26113239,2.72409,120000,112.38,20,9
5340,7128839,26113239,2.72409,70000,118.93,20,9
5341,7128839,26113239,2.72409,158133,86.23,2.2,9
5342,7128839,26113239,2.72409,70000,118.93,20,9
5343,7128839,26113239,2.72409,90000,112.32,13.333,11
5344,7128839,26113239,2.72409,21000,126.98,15,11
5345,7128839,26113239,2.72409,90000,114.94,29,11
5346,7128839,26113239,2.72409,21000,129.87,11,11
5347,7128839,26113239,2.72409,70000,119.13,20,11
5348,7128839,26113239,2.72409,70000,119.13,20,11
5349,7128839,26113239,2.72409,360000,111.66,6.565,13
5350,7128839,26113239,2.72409,760000,112.71,6.5,13
5351,7128839,26113239,2.72409,500000,111.04,1.5,58
5352,7128840,26113338,2.71799,25200,136.05,7,0
5353,7128840,26113338,2.71799,45000,116.96,57,0
5354,7128840,26113338,2.71799,21000,111.11,30,0
5355,7128840,26113338,2.71799,21000,136.05,7,0
5356,7128840,26113338,2.71799,41946,117.9,11,4
5357,7128840,26113338,2.71799,21000,111.11,30,4
5358,7128840,26113338,2.71799,60000,111.8,7,6
5359,7128840,26113338,2.71799,21000,111.11,30,10
5360,7128840,26113338,2.71799,21000,111.11,30,10
5361,7128840,26113338,2.71799,166666,114.29,50,10
5362,7128840,26113338,2.71799,105156,114.12,40,12
5363,7128840,26113338,2.71799,90000,114.94,29,12
5364,7128840,26113338,2.71799,104782,114.52,40,15
5365,7128840,26113338,2.71799,21000,111.11,30,17
5366,7128840,26113338,2.71799,70000,105.98,10,17
5367,7128840,26113338,2.71799,21000,111.11,30,19
5368,7128840,26113338,2.71799,21000,111.11,30,21
5369,7128840,26113338,2.71799,21000,136.05,7,23
5370,7128840,26113338,2.71799,120000,113.1,20,25
5371,7128840,26113338,2.71799,21000,111.11,30,25
5372,7128840,26113338,2.71799,120000,112.96,20,25
5373,7128840,26113338,2.71799,21000,95.24,5,27
5374,7128840,26113338,2.71799,108000,121.99,16,27
5375,7128840,26113338,2.71799,21000,111.11,30,27
5376,7128840,26113338,2.71799,21000,111.11,30,29
5377,7128840,26113338,2.71799,45236,110.53,8,31
5378,7128840,26113338,2.71799,90000,114.94,29,38
5379,7128840,26113338,2.71799,2000000,114.74,60,38
5380,7128840,26113338,2.71799,46670,103.81,8.05,38
5381,7128840,26113338,2.71799,2000000,121.69,12,38
5382,7128840,26113338,2.71799,2000000,128.17,12,38
5383,7128840,26113338,2.71799,150000,121.72,10,38
5384,7128840,26113338,2.71799,2000000,104.31,10,38
5385,7128840,26113338,2.71799,2000000,115.35,60,38
5386,7128840,26113338,2.71799,1000000,115.67,10,38
5387,7128840,26113338,2.71799,21000,125.31,11.4,40
5388,7128840,26113338,2.71799,21000,111.11,30,42
5389,7128840,26113338,2.71799,210000,111.47,16.5,42
5390,7128840,26113338,2.71799,21000,136.05,7,42
5391,7128840,26113338,2.71799,45000,116.96,57,42
5392,7128840,26113338,2.71799,21000,124.22,23,46
5393,7128840,26113338,2.71799,21000,102.04,14,46
5394,7128840,26113338,2.71799,21000,118.31,8.05,48
5395,7128840,26113338,2.71799,21000,129.87,11,48
5396,7128840,26113338,2.71799,21000,111.11,30,48
5397,7128840,26113338,2.71799,21000,129.87,11,48
5398,7128840,26113338,2.71799,90000,114.94,29,48
5399,7128840,26113338,2.71799,21000,129.87,11,48
5400,7128840,26113338,2.71799,21000,129.87,11,48
5401,7128840,26113338,2.71799,25200,136.05,7,48
5402,7128840,26113338,2.71799,21000,124.22,23,48
5403,7128840,26113338,2.71799,21000,129.87,11,48
5404,7128840,26113338,2.71799,21000,129.87,11,48
5405,7128840,26113338,2.71799,280000,115.84,21,50
5406,7128840,26113338,2.71799,21000,111.11,30,50
5407,7128840,26113338,2.71799,4000000,114.29,25,50
5408,7128840,26113338,2.71799,60001,114.62,10,54
5409,7128840,26113338,2.71799,90000,113.36,30,54
5410,7128840,26113338,2.71799,166666,114.29,50,54
5411,7128840,26113338,2.71799,60000,113.27,7,54
5412,7128840,26113338,2.71799,150000,116.81,50,54
5413,7128840,26113338,2.71799,60000,115.89,10,57
5414,7128840,26113338,2.71799,60000,115.89,10,57
5415,7128840,26113338,2.71799,21000,111.11,30,57
5416,7128840,26113338,2.71799,21000,111.11,30,64
5417,7128840,26113338,2.71799,21000,111.11,30,64
5418,7128840,26113338,2.71799,21000,111.11,30,68
5419,7128841,26113358,2.71721,1000000,135.17,5,4
5420,7128841,26113358,2.71721,90000,117.42,36.5,4
5421,7128841,26113358,2.71721,60000,112.45,20,4
5422,7128841,26113358,2.71721,70000,118.93,20,4
5423,7128841,26113358,2.71721,335000,101.09,7.1,4
5424,7128841,26113358,2.71721,21000,129.87,11,4
5425,7128841,26113358,2.71721,65000,99.8,9,6
5426,7128841,26113358,2.71721,21000,115.44,99,6
5427,7128841,26113358,2.71721,400000,93.19,3,6
5428,7128841,26113358,2.71721,166666,114.29,50,6
5429,7128841,26113358,2.71721,102812,116.72,40,6
5430,7128841,26113358,2.71721,90000,107.1,10,6
5431,7128841,26113358,2.71721,65000,99.8,9,6
5432,7128841,26113358,2.71721,447784,118.23,2.55,6
5433,7128841,26113358,2.71721,21000,111.11,30,8
5434,7128841,26113358,2.71721,52838,105.71,5,8
5435,7128841,26113358,2.71721,500000,115,10.5,8
5436,7128841,26113358,2.71721,21000,126.98,15,10
5437,7128841,26113358,2.71721,6720000,120.56,20,10
5438,7128841,26113358,2.71721,21000,105.82,4.5,10
5439,7128841,26113358,2.71721,21000,111.11,30,10
5440,7128841,26113358,2.71721,250000,82.29,2.5,10
5441,7128841,26113358,2.71721,21000,111.11,30,12
5442,7128841,26113358,2.71721,21000,119.05,40,12
5443,7128841,26113358,2.71721,1600000,127.87,3,14
5444,7128841,26113358,2.71721,21000,95.24,10,14
5445,7128841,26113358,2.71721,90000,105.07,5,14
5446,7128841,26113358,2.71721,1600000,127.87,3,14
5447,7128841,26113358,2.71721,75000,110.46,4.48,16
5448,7128841,26113358,2.71721,112476,116.38,2.2,20
5449,7128841,26113358,2.71721,60000,86.58,5.5,28
5450,7128841,26113358,2.71721,138709,114.74,4.5,35
5451,7128841,26113358,2.71721,250000,80.23,2.1,35
5452,7128841,26113358,2.71721,100000,125.85,5,43
5453,7128841,26113358,2.71721,21000,115.84,2.24,45
5454,7128841,26113358,2.71721,158133,86.23,2.2,47
5455,7128841,26113358,2.71721,1600000,127.87,3,49
5456,7128841,26113358,2.71721,21000,115.52,2.24,49
5457,7128841,26113358,2.71721,1600000,89.76,3,49
5458,7128841,26113358,2.71721,1600000,127.87,3,49
5459,7128841,26113358,2.71721,182000,137.14,4,51
5460,7128841,26113358,2.71721,1000000,111.8,3,62
5461,7128841,26113358,2.71721,52838,126.17,4.5,66
5462,7128841,26113358,2.71721,21040,115.79,2.25,77
5463,7128841,26113358,2.71721,60000,114.87,3,77
5464,7128841,26113358,2.71721,76869,129.93,3,77
5465,7128842,26113420,2.71643,25200,114.5,45.746,1
5466,7128842,26113420,2.71643,55422,89.14,3,1
5467,7128842,26113420,2.71643,4000000,114.29,25,1
5468,7128842,26113420,2.71643,25200,136.05,7,3
5469,7128842,26113420,2.71643,46670,103.81,8.05,3
5470,7128842,26113420,2.71643,21000,111.11,30,3
5471,7128842,26113420,2.71643,60000,114.87,3,3
5472,7128842,26113420,2.71643,60000,115.63,3,3
5473,7128842,26113420,2.71643,21000,119.05,8,3
5474,7128842,26113420,2.71643,46349,115.66,41,3
5475,7128842,26113420,2.71643,40000,114.29,25,4
5476,7128842,26113420,2.71643,21000,114.29,50,4
5477,7128842,26113420,2.71643,21000,111.11,30,4
5478,7128842,26113420,2.71643,21000,136.05,7,6
5479,7128842,26113420,2.71643,21000,111.11,30,6
5480,7128842,26113420,2.71643,21000,114.36,33.31,6
5481,7128842,26113420,2.71643,100000,103.82,6,6
5482,7128842,26113420,2.71643,21000,111.11,30,6
5483,7128842,26113420,2.71643,21000,113.38,21,6
5484,7128842,26113420,2.71643,21000,116.14,41,10
5485,7128842,26113420,2.71643,90000,117.52,13.333,10
5486,7128842,26113420,2.71643,1000000,115.78,2,50
5487,7128843,26113450,2.71433,21000,111.11,30,3
5488,7128843,26113450,2.71433,65000,127.23,8.1,3
5489,7128843,26113450,2.71433,50000,95.24,10,3
5490,7128843,26113450,2.71433,21000,126.98,15,3
5491,7128843,26113450,2.71433,70000,118.93,20,3
5492,7128843,26113450,2.71433,70000,119.13,20,3
5493,7128843,26113450,2.71433,70000,118.93,20,3
5494,7128843,26113450,2.71433,70000,118.93,20,3
5495,7128843,26113450,2.71433,70000,119.13,20,3
5496,7128843,26113450,2.71433,21000,124.22,23,5
5497,7128843,26113450,2.71433,70000,113.93,7,5
5498,7128843,26113450,2.71433,25200,114.5,45.746,5
5499,7128843,26113450,2.71433,50000,95.24,10,5
5500,7128843,26113450,2.71433,21000,111.11,30,5
5501,7128843,26113450,2.71433,60000,136.05,7,5
5502,7128843,26113450,2.71433,50000,95.24,10,7
5503,7128843,26113450,2.71433,21000,136.05,7,7
5504,7128843,26113450,2.71433,50000,126.54,10,7
5505,7128843,26113450,2.71433,400000,124.32,20,7
5506,7128843,26113450,2.71433,69000,118.86,29,9
5507,7128843,26113450,2.71433,50000,95.24,10,9
5508,7128843,26113450,2.71433,90000,114.94,29,9
5509,7128843,26113450,2.71433,21000,111.11,30,10
5510,7128843,26113450,2.71433,72000,110.86,7,10
5511,7128843,26113450,2.71433,99857,109.87,11.4,12
5512,7128843,26113450,2.71433,21000,111.11,30,12
5513,7128843,26113450,2.71433,50000,95.24,10,12
5514,7128843,26113450,2.71433,59806,115.93,30,12
5515,7128843,26113450,2.71433,60000,136.05,7,14
5516,7128843,26113450,2.71433,21000,111.11,30,14
5517,7128843,26113450,2.71433,90000,121.8,11,14
5518,7128843,26113450,2.71433,80000,109.61,8.75,16
5519,7128843,26113450,2.71433,211396,114.02,5,16
5520,7128843,26113450,2.71433,21000,111.11,30,20
5521,7128843,26113450,2.71433,21000,136.05,7,20
5522,7128843,26113450,2.71433,4000000,116.29,25,20
5523,7128843,26113450,2.71433,145084,110.28,9.5,22
5524,7128843,26113450,2.71433,21000,111.11,30,22
5525,7128843,26113450,2.71433,21000,111.11,30,22
5526,7128843,26113450,2.71433,21000,136.05,7,22
5527,7128843,26113450,2.71433,30400,114.29,100,24
5528,7128843,26113450,2.71433,100000,105.72,10,24
5529,7128843,26113450,2.71433,21000,95.24,10,24
5530,7128843,26113450,2.71433,21000,136.05,7,26
5531,7128843,26113450,2.71433,21000,136.05,7,29
5532,7128843,26113450,2.71433,21000,111.11,30,29
5533,7128843,26113450,2.71433,30000,111.11,30,39
5534,7128843,26113450,2.71433,21000,111.11,30,39
5535,7128843,26113450,2.71433,210000,111.47,16.5,39
5536,7128843,26113450,2.71433,210000,108.95,16.854,41
5537,7128843,26113450,2.71433,90000,117.52,13.333,41
5538,7128843,26113450,2.71433,137243,117.64,7,41
5539,7128843,26113450,2.71433,21000,95.24,10,44
5540,7128843,26113450,2.71433,21000,111.11,30,44
5541,7128843,26113450,2.71433,21000,95.24,10,44
5542,7128843,26113450,2.71433,36721,116.71,7,46
5543,7128844,26113539,2.70958,42000,119.05,20,1
5544,7128844,26113539,2.70958,105156,114.12,40,1
5545,7128844,26113539,2.70958,250000,114.17,10,1
5546,7128844,26113539,2.70958,70000,105.45,10,3
5547,7128844,26113539,2.70958,240000,112.73,3.344,20
5548,7128844,26113539,2.70958,182000,125.99,4,42
5549,7128844,26113539,2.70958,36289,115.49,3,46
5550,7128844,26113539,2.70958,250000,133.14,4,59
5551,7128844,26113539,2.70958,182000,125.99,4,63
5552,7128844,26113539,2.70958,100000,88.17,3,65
5553,7128844,26113539,2.70958,100000,88.17,3,65
5554,7128845,26113559,2.7088,42000,119.05,20,0
5555,7128845,26113559,2.7088,21000,119.05,40,0
5556,7128845,26113559,2.7088,21000,136.05,7,0
5557,7128845,26113559,2.7088,21000,111.11,30,2
5558,7128845,26113559,2.7088,42000,119.05,20,2
5559,7128845,26113559,2.7088,1148791,115.8,30,2
5560,7128845,26113559,2.7088,1000000,84.48,4,4
5561,7128845,26113559,2.7088,25200,136.05,7,4
5562,7128845,26113559,2.7088,21000,102.04,14,4
5563,7128845,26113559,2.7088,90000,114.94,29,4
5564,7128845,26113559,2.7088,211396,114.02,5,4
5565,7128845,26113559,2.7088,42000,119.05,20,6
5566,7128845,26113559,2.7088,210000,111.47,16.5,6
5567,7128845,26113559,2.7088,72000,110.86,7,6
5568,7128845,26113559,2.7088,60000,107.87,7,6
5569,7128845,26113559,2.7088,60000,136.05,7,6
5570,7128845,26113559,2.7088,21000,111.11,30,21
5571,7128845,26113559,2.7088,21000,111.11,30,23
5572,7128846,26113636,2.70538,41906,118.12,20,1
5573,7128846,26113636,2.70538,21000,111.11,30,5
5574,7128846,26113636,2.70538,21000,111.11,30,5
5575,7128846,26113636,2.70538,300000,113.38,21,7
5576,7128846,26113636,2.70538,21000,111.11,30,7
5577,7128846,26113636,2.70538,21000,111.11,30,9
5578,7128846,26113636,2.70538,21000,111.11,30,11
5579,7128846,26113636,2.70538,4000000,114.29,25,11
5580,7128846,26113636,2.70538,21000,111.11,30,13
5581,7128846,26113636,2.70538,21000,116.14,41,15
5582,7128846,26113636,2.70538,4300000,117.97,22,15
5583,7128846,26113636,2.70538,21000,116.14,41,17
5584,7128846,26113636,2.70538,90000,114.94,29,17
5585,7128846,26113636,2.70538,41480,113.38,21,20
5586,7128846,26113636,2.70538,41480,113.38,21,20
5587,7128846,26113636,2.70538,21000,111.11,30,20
5588,7128846,26113636,2.70538,41480,113.38,21,20
5589,7128846,26113636,2.70538,72940,116.53,40,22
5590,7128846,26113636,2.70538,21000,111.11,30,24
5591,7128846,26113636,2.70538,21000,111.11,30,26
5592,7128847,26113651,2.70593,150000,114.29,50,1
5593,7128847,26113651,2.70593,21000,119.05,20,1
5594,7128847,26113651,2.70593,21000,103.52,9.2,1
5595,7128847,26113651,2.70593,150000,110.66,11,1
5596,7128847,26113651,2.70593,90000,105.82,9,1
5597,7128847,26113651,2.70593,90000,105.82,9,1
5598,7128847,26113651,2.70593,21000,111.11,30,1
5599,7128847,26113651,2.70593,21000,111.11,30,1
5600,7128847,26113651,2.70593,21000,95.24,10,1
5601,7128847,26113651,2.70593,25600,136.63,10.456,3
